排名,代號,名稱,市場,產業,新部位建議,既有部位建議,既有部位說明,分數,信心度,收盤價,即時價,營收YoY%,累計營收YoY%,營益率%,負債比%,流動比率%,EPS,本益比,股價淨值比,殖利率%,ETF家數,ETF_1日增減張,ETF_3日增減張,ETF_5日增減張,ETF_10日增減張,ETF_20日增減張,主動ETF_5日增減張,法人1日張,法人5日張,法人10日張,法人20日張,投信買賣超1日張,投信買賣超5日張,投信買賣超10日張,投信買賣超20日張,投信5日買超天數,投信5日賣超天數,投信5日估算金額,自營商買賣超5日張,自營商買賣超10日張,外資持股比率%,外資持股1日增減張,外資持股5日增減張,外資持股10日增減張,外資持股20日增減張,外資買賣超1日張,外資買賣超5日張,外資買賣超10日張,外資買賣超20日張,RSI14,KD-K,KD-D,KD-J,KD近3日黃金交叉,KD近3日死亡交叉,距20EMA%,5日報酬%,淘汰原因
259,3450,聯鈞,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 454.87，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,47.1,100,364.5,,88.18,9.91,12.75,43,192,0.69,108.48,10.18,0.27,3,0,300,300,300,300,300,668.556,41.090999999999894,1001.4039999999998,-998.9090000000001,1,2467,2984,2983,5,0,899221500,-74.433,-36.168000000000006,17.21,408,-897,-260,,709.457,-2351.476,-1946.428,-3772.25,35.5,22.78,31.31,5.7,false,true,-19.87,-20.5,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
260,2406,國碩,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 34.67，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,47.1,85,28.75,,63,133.5,10.29,48.86,198.09,0.27,,2.76,,1,0,16,401,941,941,0,-2325.257,-13018.982,-19360.497000000003,-32053.867,0,401,941,941,3,0,11528750,66.43199999999999,194.91299999999995,10.63,-1985,-9702,-24027,,-2275.419,-13486.414,-20496.41,-32975.792,34.88,29.25,33.39,20.98,false,true,-15.45,-18.56,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
261,2337,旺宏,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 140.66，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,47,100,102,,216.09,128.76,18.46,38.35,233.04,0.9,,3.99,,12,-2464,-2391,-5186,-4830,-4367,-5306,-15367.524,-33734.957,-53390.297999999995,-112307.815,-3730,-10440,-10610,-13748,1,4,-1064880000,237.32099999999997,-7.960000000000036,24.77,-12455,-23231,-44551,,-11618.916,-23532.278,-42772.337999999996,-100344.891,31.54,13.55,22.67,-4.68,false,true,-22.24,-24.44,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
262,2374,佳能,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 73.77，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,46.8,100,62.6,,18.97,51.37,9.09,31.36,189.9,0.73,22.52,2.36,3.19,1,0,0,0,0,0,0,588.975,-720.0159999999998,-904.0989999999999,867.6620000000003,3,6,4,3,2,0,375600,-201.847,-716.489,4.44,588,-1197,-1042,,662.532,-524.1689999999999,-191.6099999999999,1764.862,30.11,23.34,25.02,19.98,false,true,-10.19,-7.53,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
263,2597,潤弘,TWSE,建材營造,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 166.69，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,46.7,100,163,,2.95,15.29,13.49,57.34,134.72,2.38,14.35,5.44,5.93,5,0,0,1,9,201,0,150.88,457.65199999999993,479.9679999999999,683.905,3,6.949,13.534,203.534,2,0,1132687,17.147,-7.31,2.14,47,310,642,,140.733,433.55600000000004,473.744,498.79100000000005,45.14,46.04,35.17,67.78,false,false,-0.93,3.16,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
264,6442,光聖,TWSE,通信網路業,暫不承接,暫停加碼／跌破減碼,"已有部位暫停加碼；若收盤跌破60日EMA約 1,647.11，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。",46.5,100,1110,,1.65,27.4,26.4,53.24,215.86,7.82,41.87,12.26,1.01,10,2,12,60,-9,148,57,-44.814,-1188.0659999999998,-1563.6019999999999,-582.7639999999999,3,246,107.12299999999999,-51.52600000000001,5,0,273060000,26.449999999999996,1.0139999999999976,33.26,68,-1184,1829,,-58.179,-1460.516,-1671.739,-393.40099999999995,30.5,25.27,34.76,6.29,false,true,-20.65,-19.86,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
265,6526,達發,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 621.12，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,46.4,100,507,,14.4,9.3,14.96,28.83,249.76,4.47,29.1,4.74,2.66,15,1,7,7,108,495,0,58.28,107.83500000000001,88.95099999999996,869.5459999999999,2,-60,41,466,3,1,-30420000,-14.077000000000002,-39.061,7.28,-24,-33,-270,,63.087,181.91199999999998,87.01199999999994,505.424,29.69,21.05,25.22,12.73,false,true,-15.67,-14.21,中期趨勢仍向下；ETF加碼，但外資持股5/10日同步下降；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
266,6834,天二科技,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 88.96，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,46.4,85,74.1,,66.46,36.56,8.5,37.92,154.16,0.45,121.48,4.49,0.54,1,0,3,40,166,166,0,525.929,1404.2050000000002,1677.8660000000002,1071.3300000000002,0,40,166,166,3,0,2964000,-10.040000000000001,-2.536999999999999,13.73,481,1291,-237,,533.131,1374.2450000000001,1514.4030000000002,938.8530000000003,31.58,6.58,12.25,-4.75,false,false,-25.83,-26.27,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
267,2303,聯電,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 138.21，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,46.1,100,102.5,,22.85,11.28,18.47,32.2,271.87,1.29,25.75,3.17,2.55,60,-5436,-2968,-15842,-31281,-139397,-11573,21998.256,43442.574,-88388.78099999999,-90149.35699999999,-15489.849,-43325.984,-68552.00699999998,-177596.402,1,4,-4440913360,-3682.7490000000003,-23871.333000000002,41.71,38078,85727,-9783,,39628.432,90451.307,4034.5590000000066,121219.076,29.57,8.55,16.56,-7.48,false,false,-25.84,-26.26,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
268,2385,群光,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 114.65，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,46,100,101.5,,-5.48,-5.27,7.55,54.77,137,2,11.46,1.79,7.09,26,114,191,-828,-6342,-13160,0,-1666.65,-2084.8970000000004,1652.5329999999994,3075.1409999999996,15.607,-950.7330000000001,-7242.15,-14876.88,4,1,-96499399,100.6,271.01699999999994,21.43,-1021,-1140,12384,,-1692.465,-1234.7640000000001,8623.666,16980.324999999997,33.44,38.83,44.35,27.78,false,true,-4.7,-4.69,累計營收負成長且當月改善不足；ETF短中期同步減碼；當下除權息調整價未守20日EMA
269,6239,力成,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 293.80，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,46,100,233,,21.71,32.41,12.95,41.87,192.9,2.5,27.74,2.95,1.93,23,186,272,1034,250,-9709,728,601.909,-6306.263000000001,-8601.845000000001,-7087.516000000001,-2146,-2004.1570000000002,-2613.746,-13356.134,2,3,-466968581,-62.735000000000014,183.52300000000002,36.58,2872,-4329,-6294,,2923.767,-4239.371,-6171.622,7783.121,29.94,14.43,20.67,1.93,false,true,-20,-20.75,中期趨勢仍向下；投信5/10日持續且具金額意義的賣超；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；2日內除權息，等待價格重置
270,2439,美律,TWSE,通信網路業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 87.83，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.9,100,81.3,,0.15,11.89,1.88,55.01,162.61,1.03,16.52,1.22,4.92,6,0,0,0,-10,-1907,0,-264.674,-1378.058,-3233.1850000000004,-6696.159000000001,0,0,-10.501999999999999,-1906.502,0,0,0,-147.90400000000002,-407.814,11,39,-314,-2158,,-190.825,-1230.154,-2814.8689999999997,-4172.449999999999,32.49,25.19,25.52,24.52,false,true,-4.72,-3.67,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
271,3019,亞光,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 142.64，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.8,100,123,,13.14,15.6,7.76,38.97,223.85,1.05,17.93,2.41,3.74,2,0,0,0,0,0,0,-886.553,-2534.8880000000004,-4622.799,-5543.289,0,0,0,0,0,0,0,-670.458,-1258.4679999999998,6.31,-383,-1211,-1413,,-674.054,-1864.4299999999998,-3364.331,-4505.8189999999995,33.58,25.31,29.94,16.04,false,true,-10.52,-11.51,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
272,3533,嘉澤,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 2,134.48，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",45.8,100,1725,,17.26,17.24,29.04,19.05,381.17,21.37,24.24,4.62,2.02,23,3,6,-21,-99,-724,0,17.937,-349.153,-942.4990000000001,-1282.978,-46,-424.926,-559.886,-1488.886,1,4,-732997350,4.771000000000001,-4.795999999999999,49.68,-8,-26,-108,,68.212,71.00200000000001,-377.817,256.04499999999996,30.77,33.51,44.33,11.88,false,true,-13.18,-14.18,中期趨勢仍向下；ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
273,6409,旭隼,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 947.62，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.8,100,923,,5.72,-8.79,18.11,42.09,188.74,4.46,26.44,7.84,3.98,12,1,3,70,459,2374,0,69.24,423.55,435.63699999999994,813.7389999999999,1.918,72.71600000000001,486.69399999999996,2401.176,4,0,67116868,-13.950999999999999,-58.590999999999994,52.32,40,435,-1010,,64.657,364.78499999999997,7.533999999999994,-1470.5030000000002,39.8,19.26,20.9,15.97,false,true,-8.41,-7.52,累計營收負成長且當月改善不足；中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
274,3003,健和興,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 61.36，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.7,100,54.3,,36.15,31.5,8.87,21.85,464.19,0.47,53.76,1.32,1.84,1,0,0,0,0,0,0,7.754,-73.434,-602.7,-553.6010000000001,0,0,0,0,0,0,0,28.732999999999997,72.762,4,-46,-338,-1492,,3.7,-102.167,-675.462,-627.931,30.86,14.52,19.92,3.71,false,false,-11.51,-11.13,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
275,3596,智易,TWSE,通信網路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 185.47，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.7,100,169.5,,3.96,1.92,6.43,70.73,123.01,3.12,13.4,2.37,5.31,5,0,0,0,1,913,0,-317.814,-336.183,92.76599999999999,470.096,0,0,0.778,912.778,0,0,0,-74.145,-321.40299999999996,33.97,-274,-207,526,,-272.438,-262.038,413.39099999999996,-115.42499999999995,34.04,38.31,43.96,27.01,false,true,-8.47,-9.6,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
276,6213,聯茂,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 323.35，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.7,100,249,,47.94,25.62,4.64,47.16,179.33,0.87,60.88,4.29,1.2,12,-77,-136,208,657,1066,120,1543.231,-10081.439,-8558.778,-16985.07,-77,-1469,1281,6194,1,4,-365781000,-963.8019999999999,-992.675,15.51,1044,-6439,-13582,,1923.533,-7648.6370000000015,-8847.103000000005,-21727.873000000007,32.79,9.57,18.12,-7.53,false,false,-22.99,-32.15,中期趨勢仍向下；ETF 1/3日已轉為減碼；投信20日買超後近5日轉賣；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；借券賣出與借券賣出餘額壓力升高
277,1609,大亞,TWSE,電器電纜,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 37.30，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.6,100,33,,22.67,19.01,14.08,68.56,129.15,0.66,13.81,1.48,2.12,2,0,2,2,-13,-22,0,-284.109,-3451.6279999999997,-3963.6469999999995,6065.861000000001,3,11,-6,-17,5,0,363000,-233.96800000000002,-495.735,12.65,889,-1033,-7316,,-312.918,-3228.6600000000003,-3461.9120000000003,6441.468000000001,33.78,17.3,22.89,6.12,false,true,-11.25,-12.58,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
278,2543,皇昌,TWSE,建材營造,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 43.15，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.6,100,36.5,,105.33,54.81,9.02,50.36,105.92,0.37,14.72,1.92,4.19,1,0,0,0,0,0,0,-165.074,660.606,1326.8670000000002,2292.5290000000005,3,8,6,6,3,0,292000,-16.618,-5.967999999999998,1.46,-326,-211,1121,,-170.291,669.224,1326.8349999999998,2327,34.6,27.17,33.69,14.13,false,false,-6.89,-6.41,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
279,3714,富采,TWSE,光電業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 60.58，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.6,100,46.1,,18.97,1.73,-5.84,18.47,365.22,-0.2,,0.81,1.95,2,0,0,0,0,0,0,1350.475,1597.9850000000004,5540.153,5868.381000000001,0,0,0,0,0,0,0,-103.036,-331.08599999999996,12.86,1319,5549,11637,,1347.078,1701.0210000000002,5871.239,5982.026999999998,27.15,16.8,20.7,9.01,false,true,-17.87,-14.31,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
280,6415,矽力*-KY,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 495.17，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.5,100,375.5,,37.77,25.54,8.03,16.19,578.28,1.98,50.47,3.82,0.68,15,-161,-202,-193,-563,-528,-216,403.61,208.16000000000003,-2254.6369999999997,-2862.8189999999995,-1144,-2506.6400000000003,-4018.6400000000003,-5672.64,1,4,-941243320,-271.45500000000004,-330.61,80.29,1405,2616,3056,,1595.557,2986.255,2094.6130000000003,3210.6630000000005,30.27,18.39,24.34,6.49,false,true,-22.12,-22.34,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
281,3014,聯陽,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 139.37，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.4,100,121,,-1.12,-2.09,28.74,37.14,205.88,2.85,13.08,3.24,7.02,11,0,-10,-65,130,3246,0,-289.686,1189.665,1275.61,-1265.1059999999998,0,-65.475,105.111,3039.111,0,2,-7922475,29.305,18.18,20.58,-110,1349,337,,-293.49,1225.835,1152.3190000000002,-4182.781999999999,31.43,33.21,36.63,26.35,false,true,-10.5,-9.02,累計營收負成長且當月改善不足；中期趨勢仍向下；20日累積後5日轉為調節；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
282,6278,台表科,TWSE,光電業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 179.60，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.4,100,136.5,,9.24,3.13,5.77,58.08,140.83,2.17,15.58,1.77,4.07,8,-310,-296,-345,-282,5678,-293,1862.93,3451.294,2527.3250000000003,-10157.658,-310,-224,-1452,2134,3,1,-30576000,-108.29700000000001,-354.893,16.86,1491,3646,1174,,2202.293,3783.591,4334.218,-11059.09,26.54,13.46,16.14,8.1,false,true,-20.36,-18.26,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
283,3042,晶技,TWSE,電子零組件業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 178.07，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.3,100,136.5,,19.98,7.73,15.08,32.91,231.24,1.32,26.05,3.07,3.52,8,0,2,-47,-645,-336,0,2823.707,3826.288,1743.4719999999998,-4728.017,0,-2771,-3793,-713,0,3,-378241500,-590.7389999999999,-647.335,19.98,2241,6334,2968,,2868.898,7188.027000000001,6183.807000000001,-839.1409999999996,30.57,10.02,14.79,0.48,false,true,-22.08,-19.23,中期趨勢仍向下；ETF短中期同步減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
284,3704,合勤控,TWSE,通信網路業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 44.16，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.3,100,40.9,,47.87,13.91,1.83,49.3,172.53,0.29,35.57,1.41,0.98,1,0,0,0,0,0,0,253.153,-1039.4080000000001,-2050.433,3502.397,0,0,0,0,0,0,0,-17.577999999999992,-3.999999999999986,14.4,274,-1001,3352,,264.153,-1021.83,-2046.433,3413.861,36.88,25.83,35.4,6.68,false,false,-10.62,-13.26,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
285,6202,盛群,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 59.85，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45.3,100,45.05,,30.93,11.58,6.69,25.14,428.08,0.3,37.54,2.57,1.51,3,0,4,4,47,37,0,-1676.976,-2621.46,-8202.052,-1354.4660000000003,0,4,47,37,1,0,180200,-239.147,-561.736,14.1,-1085,-2252,-449,,-1586.159,-2386.313,-7687.316000000001,-793.6340000000018,29.45,7.32,12.21,-2.46,false,false,-23.29,-21.65,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
286,8996,高力,TWSE,電機機械,暫不承接,停止加碼／開始減碼,"已有部位先停止加碼。反彈若仍未站回 1,159.71，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。",45.3,100,859,,37.56,128.96,20.71,47.81,160.65,6.54,61.27,17.2,0.53,17,-1,33,5,133,-614,-47,831.688,120.536,-199.69399999999996,-1038.825,-287,-813.024,-1060.113,-2124.1580000000004,2,3,-698387616,44.57000000000001,294.88399999999996,38.45,1058,962,732,,1058.954,888.9899999999997,565.5349999999996,878.0589999999996,29.68,15.34,19.79,6.43,false,true,-22.25,-20.46,中期趨勢仍向下；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
287,2486,一詮,TWSE,光電業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 235.34，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.2,100,184.5,,35.04,24.86,6.99,61.39,190.92,0.29,361.76,8.19,0.27,3,80,280,500,869,559,500,358.132,-930.6460000000004,-5088.713000000001,-2144.09,80,500,869,180,5,0,92250000,-715.119,-546.861,11.34,529,42,-294,,606.181,-715.5270000000003,-5410.852000000001,-2086.4760000000006,35.1,11.54,21.2,-7.77,false,false,-20.07,-20.65,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
288,4585,達明,TWSE,其他電子業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 316.57，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45.2,100,288.5,,41.88,11.7,5.4,11.23,441.99,0.65,218.56,4.39,0.35,2,0,0,0,0,0,0,13.683,-59.748000000000005,-104.61000000000001,20.786999999999978,1,2,2,2,2,0,577000,-15.828999999999999,-31.205,0.36,17,-6,1,,17.87,-45.919,-75.40499999999999,-2.6629999999999825,38.69,18.8,20.84,14.71,false,false,-5.58,-6.03,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
289,3711,日月光投控,TWSE,半導體業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 588.54，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,45,100,499,,32.86,22.02,10.1,60.19,114.67,3.24,46.33,6.25,1.32,56,1663,2787,2093,5358,12780,322,-3333.262,-9150.87,-18647.589,-34372.2,751.608,-265.78100000000023,5376.2080000000005,18174.363,4,1,-132624719,2046.0529999999999,3482.225,76.85,-5127,-12183,-38306,,-4634.756,-10931.142,-27506.022,-57424.434,33.05,17.46,30.67,-8.96,false,false,-19.35,-23.93,中期趨勢仍向下；外資持股趨勢資料不足或期間有非市場異動；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
290,2302,麗正,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 42.08，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,45,85,34.15,,45.71,22.13,7.43,33.36,146.92,0.25,43.23,3.18,1.02,1,0,3,58,244,244,0,-6.143,-2013.3919999999998,-1744.6599999999999,-2312.8189999999995,0,58,244,244,3,0,1980700,28.303999999999995,-16,0.84,68,-1914,-941,,37.857,-2099.696,-1972.6599999999999,-2539.8189999999995,35.38,18.51,27.26,1.02,false,true,-18.84,-21.58,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA；單季稅前獲利對營業外貢獻依賴偏高
291,1504,東元,TWSE,電機機械,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 69.18，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,44.8,100,62,,0.15,5.92,8.28,36.63,211.34,0.51,27.56,1.73,3.23,10,51,170,164,1397,1329,0,-481.569,-9839.386,-12087.33,-17741.972,64,-1377.498,-774.8209999999997,-597.4789999999997,3,2,-85404876,-469.476,-862.0680000000001,6.66,604,-5428,-13556,,-531.925,-7992.411999999999,-10450.440999999999,-16023.668999999998,37.59,29.31,38.88,10.18,false,true,-7.65,-8.96,中期趨勢仍向下；外資持股5/10日下降，且外資5日賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
292,2351,順德,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 176.87，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,44.5,100,130.5,,51.72,24.21,9.69,43.39,218.26,1.22,57.74,3.28,0.79,2,0,4,-17,-218,554,4,1432.985,4273.391,5733.706999999999,12631.358,-725,-1138,-1339,-408,1,4,-148509000,-223.07399999999998,-535.674,21.55,2121,5579,7345,,2201.846,5634.465,7608.380999999999,14073.735,30.2,5.72,10.09,-3.02,false,false,-25.04,-22.32,中期趨勢仍向下；ETF短中期同步減碼；20日累積後5日轉為調節；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
293,6271,同欣電,TWSE,半導體業,暫不承接,停止加碼／開始減碼,已有部位先停止加碼。反彈若仍未站回 215.60，分批降低部位；只有站回且ETF／外資賣壓收斂後才重新評估。,44.4,100,149,,10.56,1.65,13.96,23.83,258.7,1.89,16.76,1.14,2.01,3,-248,-461,-461,-522,-310,-461,-641.448,-818.1119999999999,-473.7619999999997,-8074.8319999999985,-440,-2382,-3138,-2848,0,5,-354918000,-112.702,-311.366,31.71,-887,755,4892,,-142.383,1676.59,2975.604,-4072.053,26.82,5.93,10.81,-3.82,false,false,-28.4,-26.6,中期趨勢仍向下；ETF短中期同步減碼；ETF 1/3日已轉為減碼；主動ETF 5日轉為減碼；投信5/10日持續且具金額意義的賣超；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
294,2402,毅嘉,TWSE,電子零組件業,暫不承接,暫停加碼／跌破減碼,已有部位暫停加碼；若收盤跌破60日EMA約 63.03，且下一交易日仍未收復，先減碼三分之一；若ETF或外資繼續轉弱，再分批降低部位。,44.2,100,49.8,,21.7,16.07,2.87,55.67,145.67,0.07,25.54,2.15,4.02,2,0,0,0,61,61,0,124.068,-330.047,-1588.1180000000002,-4510.161,0,0,61,61,0,0,0,-386.528,-761.149,4.76,344,484,-2286,,321.104,56.48099999999999,-887.969,-3687.804,25.44,15.57,20,6.7,false,true,-16.93,-15.02,中期趨勢仍向下；20日趨勢尚未上彎；當下除權息調整價未守20日EMA
